Relatório de Informações Cadastrais e Financeiras de Garantias;;;;;;;;;;;;;;;;;;;;;;;;
Data de Emissão: 20/05/2020 11:10;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Dívida: Interna - Externa;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar mutuário(s) por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;
Credor(es): Não Informado;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar operação de crédito por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;
Posição: Diária;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Cálculo: Apropriação;;;;;;;;;;;;;;;;;;;;;;;;
Data de Referência: 30/04/2020;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Nome do Contrato;Inscrição Genérica;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Tipo de Dívida;Credor;Classificação de Credor;Contragarantia;Fase;Projeto;Número do Processo;ROF/CADIP;Data de Assinatura;Data Limite de Desembolso;Indexador do Contrato;Tipo de Indexador de Juros;Indexador de Juros;Moeda de Origem;Valor Contratado Original;Saldo a Desembolsar;Saldo Devedor
BNDES - 2009523;12485;Alagoas;Estados;AL;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do bneeficiário.;17944.001492/2009-40;9215321018;28/12/2009;31/03/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;249.606.000,00;0;62.449.523,36
BNDES - 2009526;12486;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do bneeficiário.;17944.001568/2009-37;9213801012;28/12/2009;31/03/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;167.424.000,00;0;0
BNDES - 2010528;12487;Sergipe;Estados;SE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do bneeficiário.;17944.001526/2009-04;9214171012;24/03/2010;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;249.318.000,00;0;72.877.661,52
BNDES - 2010545;12491;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000478/2010-62;10204281013;26/06/2010;31/03/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;433.092.000,00;0;142.548.062,29
BNDES - 2010550;12492;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000125/2010-62;10203041108;11/06/2010;31/07/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;440.214.000,00;0;138.411.642,48
BNDES - 2010554;12493;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000477/2010-18;10203051014;29/06/2010;31/07/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;267.270.000,00;0;83.912.225,92
BNDES - 2010556;12494;Espírito Santo;Estados;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;A;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000368/2010-09;10200791017;20/05/2010;31/07/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;90.000.000,00;0;1.948.720,41
BNDES - 2010558;12495;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000750/2010-12;10204591012;01/07/2010;28/05/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;60.000.000,00;0;18.837.630,69
BNDES - 2010560;12496;Pará;Estados;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000849/2010-14;10205171017;30/11/2010;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;366.720.000,00;0;13.041.914,70
BNDES - 2010562;12497;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000158/2010-11;9214181018;30/07/2010;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;76.788.000,00;0;24.490.671,84
BNDES - 2010565;12498;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000833/2010-01;10206231013;01/07/2010;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;563.772.000,00;0;183.105.667,78
BNDES - 2010569;12499;Mato Grosso do Sul;Estados;MS;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000568/2010-53;10204111010;16/07/2010;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;79.920.000,00;0;26.583.095,98
BNDES - 2010578;12529;CAIXA;Bancos Federais;0;Federal;Garantias a Estatais Federais;;Interna;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;Desembolsando e Amortizando;Programa de Aceleração do Crescimento (PAC) e Programa Minha Casa Minha Vida (PMCMV);17944.000799/2010-67;10201901800, 10201901525, 10201901029, 10201901100, 10201901045, 10201901037, 10201901533;14/04/2010;28/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Efetiva 3: Pós-fixado, Tranche Efetiva 4: Pós-fixado, Tranche Efetiva 5: Pós-fixado, Tranche Efetiva 6: Pós-fixado, Tranche Efetiva 7: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Efetiva 3: 100% TJLP + 1,1%, Tranche Efetiva 4: 100% TJLP + 1,1%, Tranche Efetiva 5: 100% TJLP + 1,1%, Tranche Efetiva 6: 100% TJLP + 1,1%, Tranche Efetiva 7: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;5.916.460.013,00;378.826.892,95;2.488.555.255,57
BNDES - 2010589;12532;CAIXA;Bancos Federais;0;Federal;Garantias a Estatais Federais;;Interna;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;Desembolsando e Amortizando;Prover linha de crédito própria do mutuário, destinada à concessão de financiamento a Entes da Federação com garantia fidejussória da União.;10951.001658/2010-23;10218951121, 10218951130, 10218951113, 10218951016;30/11/2010;28/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Efetiva 3: Pós-fixado, Tranche Efetiva 4: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 0%, Tranche Efetiva 2: 100% TJLP + 0%, Tranche Efetiva 3: 100% TJLP + 0%, Tranche Efetiva 4: 100% TJLP + 0%, Tranche Prevista 1: 100% TJLP + 0%;R$;4.000.000.000,00;515.725.806,45;2.506.970.247,90
BNDES - 2010599;12500;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.001222/2010-72;10216821018;29/12/2010;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,9%, Tranche Prevista 1: 100% TJLP + 1,9%;R$;323.629.000,00;0;161.169.222,98
BNDES - 2010666;12503;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000807/2010-75;10206241019;13/09/2010;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;287.334.000,00;0;104.003.466,06
BNDES - 2011655;12501;FINEP;Estatais Federais;0;Federal;Garantias a Estatais Federais;;Interna;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;Concluído;Projetos de inovação de natureza tecnológica conforme estabelecido na Res CMN 3.759, de 09/07/2009, Res CMN 3.955, de 09/03/2011, e MP 526, de 04/03/2011.;01200.000961/2011-91;11202911026;07/04/2011;31/12/2017;TJLP;Tranche Prevista 1: Pós-fixado;Tranche Prevista 1: 100% TJLP + 1%;R$;1.000.000.000,00;459.144.861,94;0
BNDES - 2011656;12502;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000144/2011-70;10220491019;09/06/2011;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;139.512.000,00;0;61.925.917,74
BNDES - 2011684;12504;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa BNDES de Arenas para a Copa do Mundo de 2014 - BNDES ProCopa Arenas;17944.001256/2010-67;10217631018;29/07/2011;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,9%, Tranche Prevista 1: 100% TJLP + 1,9%;R$;400.000.000,00;0;219.365.265,35
BNDES - 2011699;12505;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.001429/2011-28;11211191014;24/11/2011;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 2%, Tranche Efetiva 2: 100% TJLP + 2%, Tranche Prevista 1: 100% TJLP + 2%;R$;94.192.000,00;0;35.691.030,95
BNDES - 2011712;12533;FINEP;Estatais Federais;0;Federal;Garantias a Estatais Federais;;Interna;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;Concluído;Financiamento de projetos de inovação tecnológica e de desenvolvimento da capacidade de empresas para empreender em inovação tecnológica;17944.001950/2011-65;11211721056, 11211721064, 11211721072, 11211721080;06/12/2011;31/12/2017;TJLP;Tranche Prevista 1: Pós-fixado;Tranche Prevista 1: 100% TJLP + 1%;R$;2.000.000.000,00;1.192.823.918,88;0
BNDES - 2011723;12506;Rondônia;Estados;RO;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000406/2010-15;11206661016;01/11/2011;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;168.936.000,00;0;19.507.624,81
BNDES - 2012725;12534;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Programas de desenvolvimento integrado previstos no Plano Plurianual - PPA 2016 - 2019;17944.002079/2011-17;12200851059, 12200851016, 12200851040, 12200851032, 12200851024;25/04/2012;28/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Efetiva 3: Pós-fixado, Tranche Efetiva 4: Pós-fixado, Tranche Efetiva 5: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Efetiva 3: 100% TJLP + 1,1%, Tranche Efetiva 4: 100% TJLP + 1,1%, Tranche Efetiva 5: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;1.085.704.200,00;39.494.750,37;568.399.584,04
BNDES - 2012756;12507;Goiás;Estados;GO;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Construção, adequação, modernização e balizamento noturno dos aeródromos e aeroportos e Programa RODOVIDA - Pavimentada e Não Pavimentada;17944.001105/2012-71;12210411019;11/10/2012;28/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 0,8%, Tranche Prevista 1: 100% TJLP + 0,8%;R$;1.500.000.000,00;72.312.820,05;1.436.415.156,61
BNDES - 2012763;12508;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Programa Paraíba Sustentável;17944.001129/2012-20;12207151010;09/11/2012;28/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;500.000.000,00;14.732.794,64;176.482.706,69
BNDES - 2012765;12535;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Programa Caminhos do Desenvolvimento do Estado de Santa Catarina;17944.001132/2012-43;12208311010, 12208311029;21/11/2012;28/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Efetiva 3: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Efetiva 3: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;611.000.000,00;25.161.733,54;485.909.504,28
BNDES - 2012774;12509;Acre;Estados;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;PROINVESTE - Programa de Apoio ao Investimento dos Estados e do Distrito Federal;17944.001407/2012-49;12213181014;17/12/2012;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;383.202.882,73;0;331.891.236,12
BNDES - 2012780;12536;Espírito Santo;Estados;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;A;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Despesas de Capital constantes do Plano Plurianual - PPA e leis orçamentárias, no âmbito do Programa Especial de apoio aos Estados - PROPAE;17944.001350/2012-88;12211551019, 12211551027;07/12/2012;07/06/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 0,8%, Tranche Efetiva 2: 100% TJLP + 0,8%, Tranche Prevista 1: 100% TJLP + 0,8%;R$;3.000.000.000,00;366.381.853,69;2.687.482.186,03
BNDES - 2012788;12510;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;PROINVESTE - Programa de Apoio ao Investimento dos Estados e do Distrito Federal;17944.001346/2012-10;12210751014;11/12/2012;28/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;1.326.389.531,69;24.335.470,16;1.115.811.818,11
BNDES - 2012792;12511;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Programa de Desenvolvimento Integrado II - PDI II;17944.001163/2012-02;12209521019;11/12/2012;28/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;469.773.000,00;192.579.627,97;100.944.878,24
BNDES - 2012794;12537;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Despesas de Capital constantes do Plano Plurianual - PPA e leis orçamentárias e Despesas de Capital relativas à amortização do Contrato nº 09.2.0440.1, de 15/07/2009;17944.001364/2012-00;12213061027, 12213061019;19/12/2012;29/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Efetiva 3: Pós-fixado, Tranche Efetiva 4: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Efetiva 3: 100% TJLP + 1,1%, Tranche Efetiva 4: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;624.639.291,59;63.602.792,27;508.599.600,71
BNDES - 2012798;12512;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Financiamento de Despesas de Capital realizadas a partir de 01/01/2012, relativas à amortização de dívida decorrente do Contrato 09.2.0611.1, de 01/10/2009, entre o mutuário e o BNDES.;17944.001405/2012-50;12211291017;21/12/2012;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;250.677.416,44;0;217.111.199,73
BNDES - 2012828;12514;Pará;Estados;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;PROINVESTE - Programa de Apoio ao Investimento dos Estados e do Distrito Federal;17944.001464/2012-28;12212861011;28/12/2012;28/05/2020;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;955.045.575,00;45.104.741,53;694.255.864,99
BNDES - 2012831;12515;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;PROINVESTE - Programa de Apoio ao Investimento dos Estados e do Distrito Federal - Projeto Mobilidade Urbana, Logísitca e Transporte;17944.001375/2012-81;12211271016;27/12/2012;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;1.958.620.268,68;0;1.686.932.819,17
