Relatório de Informações Cadastrais e Financeiras de Garantias;;;;;;;;;;;;;;;;;;;;;;;;
Data de Emissão: 27/02/2020 10:13;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Dívida: Interna - Externa;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar mutuário(s) por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;
Credor(es): Não Informado;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar operação de crédito por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;
Posição: Diária;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Cálculo: Apropriação;;;;;;;;;;;;;;;;;;;;;;;;
Data de Referência: 31/12/2019;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Nome do Contrato;Inscrição Genérica;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Tipo de Dívida;Credor;Classificação de Credor;Contragarantia;Fase;Projeto;Número do Processo;ROF/CADIP;Data de Assinatura;Data Limite de Desembolso;Indexador do Contrato;Tipo de Indexador de Juros;Indexador de Juros;Moeda de Origem;Valor Contratado Original;Saldo a Desembolsar;Saldo Devedor
BIRD8414-BR;12111;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Externa;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Inclusão e Desenvolvimento Sócioeconômico do Estado da Bahia ¿ 2ª Etapa ¿ PROINCLUSÃO II;17944.000853/2014-06;LINHB104;14/08/2014;31/01/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 5 + 0%, Tranche Prevista 1: 100% VSL 5 + 0%;USD;400.000.000,00;0;387.200.000,00
BIRD8415-BR;12106;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Externa;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Projeto de Desenvolvimento Rural Sustentável do Estado da Bahia;17944.000716/2014-63;LINHB105;29/08/2014;31/07/2021;;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 5 + 0%, Tranche Efetiva 2: 100% VSL 3 + 0%, Tranche Prevista 1: 100% VSL 5 + 0%;USD;150.000.000,00;63.876.529,77;83.872.988,42
BIRD8442-BR;12098;Acre;Estados;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Programa de Saneamento Ambiental e Inclusão Socioeconômica do Acre;17944.000944/2014-33;LINHB106;17/03/2016;31/07/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 5 + 0%, Tranche Prevista 1: 100% VSL 5 + 0%;USD;150.000.000,00;82.640.568,53;65.675.445,68
BIRD8554-BR;12097;Manaus;Municípios;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;;Externa;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Totalmente Desembolsado;Programa de consolidação do Equilíbrio Fiscal para a Melhoria da Prestação de Serviços Públicos do Município de Manaus ¿ PROCONFIS/MANAUS;17944.001849/2014-57;LINHB107;22/06/2016;31/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 5 + 0%, Tranche Prevista 1: 100% VSL 5 + 0%;USD;150.000.000,00;0;150.000.000,00
BIRD8567-BR;12172;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Crescimento Sustentável e Inclusivo;17944.000220/2015-71;mv000108;27/04/2016;31/08/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 5 + 0%, Tranche Prevista 1: 100% VSL 5 + 0%;USD;200.000.000,00;0;188.240.000,00
BIRD8575-BR;12080;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando;Projeto Piauí  Crescimento Sustentável e Inclusivo ¿ DPL;17944.000219/2015-46;LINHB109;27/04/2016;30/04/2021;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 5 + 0%, Tranche Prevista 1: 100% VSL 5 + 0%;USD;120.000.000,00;30.912.806,06;89.087.193,94
BIRD8580-BR;12079;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Externa;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando;Programa de Restauração e Manutenção de Rodovias Estaduais da Bahia -PREMAR 2ª Etapa.;17944.001301/2014-15;LINHB110;31/05/2016;30/10/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 5 + 0%, Tranche Prevista 1: 100% VSL 5 + 0%;USD;200.000.000,00;113.100.000,00;86.900.000,00
BIRD8586-BR;12078;Teresina;Municípios;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando;Programa Lagoas do Norte Etapa II;17944.000454/2015-18;LINHB111;27/04/2016;15/04/2022;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 5 + 0%, Tranche Prevista 1: 100% VSL 5 + 0%;USD;88.000.000,00;71.011.139,58;16.988.860,42
BIRD8639-BR;12764;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Projeto Paraíba Rural Sustentável;17944.000652/2015-81;TA772403;13/03/2019;15/12/2023;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 4 + 0%, Tranche Prevista 1: 100% VSL 4 + 0%;USD;50.000.000,00;48.573.797,69;1.426.202,31
BIRD8747-BR;12856;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa Fortaleza Cidade Sustentável - Lei Municipal nº 10.543, de 18 de novembro de 2016;17944.001265/2016-43;TA802091;05/06/2019;31/03/2024;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 7 + 0%, Tranche Prevista 1: 100% VSL 7 + 0%;USD;73.300.000,00;71.616.750,00;1.683.250,00
BIRD8818-BR;12687;Salvador;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Projeto Salvador Social;17944.000809/2017-31;TA815238;11/07/2018;30/04/2023;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 4 + 0%, Tranche Prevista 1: 100% VSL 4 + 0%;USD;125.000.000,00;61.087.500,00;63.912.500,00
BIRD8916-BR;12900;SABESP-SP;Entidades Estaduais Controladas;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa de Sustentabilidade e Inclusão aos Serviços de Saneamento e Preservação da Água para Abastecimento Público na RMSP - Região Metropolitana de São Paulo. Programa Saneamento Sustentável e Inclusivo - SABESP;17944.107962/2018-79;TA838328;04/12/2019;16/06/2025;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 4 + 0%, Tranche Prevista 1: 100% VSL 4 + 0%;USD;250.000.000,00;249.375.000,00;625.000,00
BIRD8966-BR;12872;Mato Grosso;Estados;MT;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;Externa;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Amortizando;Empréstimo de Política de Desenvolvimento com Sustentabilidade Fiscal e Ambiental no Estado de Mato Grosso. Liquidação de dívida do Estado com o Bank of America;17944.101229/2019-21;TA842806;06/09/2019;31/12/2021;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% VSL 7 + 0%, Tranche Prevista 1: 100% VSL 7 + 0%;USD;250.000.000,00;0;245.664.752,38
BIRD8986-BR;12912;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Projeto de Desenvolvimento Rural Sustentável - Projeto São José III - 2ª Fase;17944.101410/2019-38;TA842863;30/12/2019;30/04/2026;;Tranche Prevista 1: Pós-fixado;Tranche Prevista 1: 100% VSL 4 + 0%;USD;100.000.000,00;100.000.000,00;0
BIRD9006-BR;12916;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Projeto de Apoio à Melhoria da Segurança Hídrica e Fortalecimento da Inteligência na Gestão Pública do Estado do Ceará;17944.101471/2019-03;TA842873;30/12/2019;30/04/2027;;Tranche Prevista 1: Pós-fixado;Tranche Prevista 1: 100% VSL 4 + 0%;USD;139.880.000,00;139.880.000,00;0
BNB-02012006/BA;12650;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Prodetur II;99999.999999/9999-99;0463A600000101001;02/01/2006;20/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 2,25%, Tranche Prevista 1: 2,25%;R$;32.565.233,35;0;24.204.835,70
BNB-02092003/AL;12644;Alagoas;Estados;AL;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Prodetur I;99999.999999/9999-99;0313A300000301004;02/09/2003;20/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 4,58%, Tranche Prevista 1: 4,58%;R$;138.403,92;0;0
BNB-04072002/BA;12654;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Prodetur I;99999.999999/9999-99;0463A200000101018, 0463A200000101019, 0463A200000101021, 0463A200000101020;04/07/2002;25/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Efetiva 2: Pré-fixado, Tranche Efetiva 3: Pré-fixado, Tranche Efetiva 4: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 4,58%, Tranche Efetiva 2: 4,58%, Tranche Efetiva 3: 4,58%, Tranche Efetiva 4: 4,58%, Tranche Prevista 1: 4,58%;R$;1.375.368,83;0;0
BNB-04072002/CE;12641;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Prodetur I;99999.999999/9999-99;0163A200000101001;04/07/2002;28/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 4,58%, Tranche Prevista 1: 4,58%;R$;14.112.675,58;0;0
BNB-04072002/PE;12647;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Prodetur I;99999.999999/9999-99;0443A200000101001;04/07/2002;25/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 4,58%, Tranche Prevista 1: 4,58%;R$;12.736.333,32;0;0
BNB-05042006/PE;12648;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Prodetur II;99999.999999/9999-99;0443A600000101001;05/04/2006;20/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 2,25%, Tranche Prevista 1: 2,25%;R$;162.113.687,80;0;136.974.815,56
BNB-11062003/AL;12653;Alagoas;Estados;AL;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Prodetur I;99999.999999/9999-99;0313A300000301002, 0313A300000301001, 0313A300000301003;11/06/2003;25/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Efetiva 2: Pré-fixado, Tranche Efetiva 3: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 4,58%, Tranche Efetiva 2: 4,58%, Tranche Efetiva 3: 4,58%, Tranche Prevista 1: 4,58%;R$;14.442.120,49;0;0
BNB-12062006/BA;12651;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Prodetur II;99999.999999/9999-99;0463A600000401001;12/06/2006;25/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 2,25%, Tranche Prevista 1: 2,25%;R$;33.683.771,59;0;25.175.687,42
BNB-12082002/BA;12655;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Prodetur I;99999.999999/9999-99;0463A200000101016, 0463A200000101005, 0463A200000101015, 0463A200000101004, 0463A200000101007, 0463A200000101017, 0463A200000101006, 0463A200000101009, 0463A200000101008, 0463A200000101010, 0463A200000101012, 0463A200000101001, 0463A200000101011, 0463A200000101014, 0463A200000101003, 0463A200000101013, 0463A200000101002;12/08/2002;25/03/2020;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Efetiva 10: Pré-fixado, Tranche Efetiva 11: Pré-fixado, Tranche Efetiva 12: Pré-fixado, Tranche Efetiva 13: Pré-fixado, Tranche Efetiva 14: Pré-fixado, Tranche Efetiva 15: Pré-fixado, Tranche Efetiva 16: Pré-fixado, Tranche Efetiva 17: Pré-fixado, Tranche Efetiva 2: Pré-fixado, Tranche Efetiva 3: Pré-fixado, Tranche Efetiva 4: Pré-fixado, Tranche Efetiva 5: Pré-fixado, Tranche Efetiva 6: Pré-fixado, Tranche Efetiva 7: Pré-fixado, Tranche Efetiva 8: Pré-fixado, Tranche Efetiva 9: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 4,58%, Tranche Efetiva 10: 4,58%, Tranche Efetiva 11: 4,58%, Tranche Efetiva 12: 4,58%, Tranche Efetiva 13: 4,58%, Tranche Efetiva 14: 4,58%, Tranche Efetiva 15: 4,58%, Tranche Efetiva 16: 4,58%, Tranche Efetiva 17: 4,58%, Tranche Efetiva 2: 4,58%, Tranche Efetiva 3: 4,58%, Tranche Efetiva 4: 4,58%, Tranche Efetiva 5: 4,58%, Tranche Efetiva 6: 4,58%, Tranche Efetiva 7: 4,58%, Tranche Efetiva 8: 4,58%, Tranche Efetiva 9: 4,58%, Tranche Prevista 1: 4,58%;R$;30.088.307,73;25.405.913,41;0
BNB-15042004/RN;12646;Rio Grande do Norte;Estados;RN;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Prodetur II;99999.999999/9999-99;0353A400000201001;16/03/2004;28/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 2,25%, Tranche Prevista 1: 2,25%;R$;61.772.130,00;0;38.397.207,92
BNB-20102005-CE;12643;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Prodetur II;99999.999999/9999-99;0163A500000201001;20/10/2005;20/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 2,25%, Tranche Prevista 1: 2,25%;R$;85.457.059,71;0;66.228.023,41
BNB-22122004/BA;12649;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Prodetur II;99999.999999/9999-99;0463A400000101001;22/12/2004;20/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 2,25%, Tranche Prevista 1: 2,25%;R$;26.973.974,69;0;16.571.325,66
BNB-25082005/CE;12642;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Prodetur II;99999.999999/9999-99;0163A500000101001;25/08/2005;28/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 2,25%, Tranche Prevista 1: 2,25%;R$;52.973.098,52;0;37.650.737,68
BNB-26052006/MG;12645;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Prodetur II;19405.000001/2005-42;0343A600000101001;02/06/2006;20/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 2,25%, Tranche Prevista 1: 2,25%;R$;59.966.559,43;0;49.098.253,72
BNB-30062006/PI;12652;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Prodetur II;19407.000004/2005-66;1943A600000101001;30/06/2006;25/02/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 2,25%, Tranche Prevista 1: 2,25%;R$;31.735.179,27;0;27.496.648,64
BNDES - 2002510;12613;CESP-SP;Entidades Estaduais Controladas;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;Interna;BNDES;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Concluído;A definir;17944.000146/2002-78;2253801016;04/09/2002;31/12/2018;DOLAR-DOS-EUA - PARIDADE VENDA;Tranche Efetiva 1: Pré-fixado, Tranche Prevista 1: Pré-fixado;Tranche Efetiva 1: 1,91%, Tranche Prevista 1: 1,91%;R$;1.660.714.776,39;0;0
BNDES - 2009517;12482;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do bneeficiário.;17944.001555/2009-68;9214901010;21/12/2009;31/12/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;414.008.000,00;0;107.571.445,63
BNDES - 2009519;12483;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do bneeficiário.;17944.001467/2009-66;9213791017;21/12/2009;31/12/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;259.200.000,00;0;67.347.777,59
BNDES - 2009520;12484;Acre;Estados;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do bneeficiário.;17944.001578/2009-72;9214931017;22/12/2009;31/03/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;205.260.000,00;0;53.265.506,26
BNDES - 2009523;12485;Alagoas;Estados;AL;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do bneeficiário.;17944.001492/2009-40;9215321018;28/12/2009;31/03/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;249.606.000,00;0;62.449.523,36
BNDES - 2009526;12486;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do bneeficiário.;17944.001568/2009-37;9213801012;28/12/2009;31/03/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;167.424.000,00;0;1.812.569,81
BNDES - 2010528;12487;Sergipe;Estados;SE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do bneeficiário.;17944.001526/2009-04;9214171012;24/03/2010;31/12/2017;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;249.318.000,00;0;72.877.661,52
BNDES - 2010545;12491;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;Interna;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programas de desenvolvimento integrado constantes do plano plurianual (PPA) e leis orçamentárias do beneficiário.;17944.000478/2010-62;10204281013;26/06/2010;31/03/2018;TJLP;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% TJLP + 1,1%, Tranche Efetiva 2: 100% TJLP + 1,1%, Tranche Prevista 1: 100% TJLP + 1,1%;R$;433.092.000,00;0;142.548.062,29
